annee,Num_Acc,hrmn,heure,saison,lum,motif
2010,201000035086,1737,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035111,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035126,645,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035214,1710,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035324,2100,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035375,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035387,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035394,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035396,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035398,700,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035739,1730,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000035740,1020,10,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035741,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035745,1734,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035746,1758,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035755,1735,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035757,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035758,1710,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035762,920,9,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035771,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035792,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035821,1710,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035837,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000035864,1740,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000035884,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000035913,1811,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000036122,948,9,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000036145,1731,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000036159,1835,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000036240,1820,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000036309,1705,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036416,1738,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036419,1720,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036580,1719,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000036630,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000036727,545,5,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000036746,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036764,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036809,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036847,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036954,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000036986,1715,17,automne,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2010,201000037022,713,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000037061,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000037139,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000037484,1705,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000037501,1740,17,automne,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2010,201000037527,1715,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000037810,2120,21,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000037879,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000037977,2240,22,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038022,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038023,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038026,1735,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038028,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038056,2200,22,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038061,655,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038159,1755,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038187,1815,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038267,750,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038347,1735,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000038513,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038528,730,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038535,1925,19,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038541,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038550,405,4,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038592,650,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038600,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000038614,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000038721,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000039113,654,6,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000039244,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000039311,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000039334,1816,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000039569,1845,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000039570,1850,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000039900,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000039938,1805,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000040005,2225,22,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000040224,2215,22,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000040236,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000040238,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000040264,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000040276,1835,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000040424,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000040468,620,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000040953,1720,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000040986,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041007,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041053,1830,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000041123,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041126,749,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000041238,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041273,1720,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041319,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041396,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000041464,1745,17,automne,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2010,201000041478,735,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000041483,740,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000041714,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041785,2200,22,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000041935,1750,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000041965,1710,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000042031,635,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042097,1715,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000042121,1810,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042188,2122,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042264,550,5,automne,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042315,1735,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000042470,1735,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000042480,1810,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042646,2110,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042698,550,5,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000042923,2125,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000043060,1735,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000043062,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043077,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043078,1700,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043085,1720,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043219,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043301,2105,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000043457,1725,17,automne,3 - Nuit sans éclairage public,Nuit déclarée mais heure en pleine journée
2010,201000043483,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043590,650,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000043776,2110,21,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000043846,1803,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000043912,1633,16,hiver,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043969,1740,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043972,1730,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000043997,630,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044115,525,5,été,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044123,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000044187,745,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044218,1720,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000044219,1715,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000044222,1725,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000044365,755,7,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044411,1755,17,automne,4 - Nuit avec éclairage public non allumé,Nuit déclarée mais heure en pleine journée
2010,201000044507,1800,18,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044550,2020,20,hiver,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044638,640,6,printemps,1 - Plein jour,Plein jour déclaré mais heure nocturne
2010,201000044790,1745,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
2010,201000044798,1755,17,automne,5 - Nuit avec éclairage public allumé,Nuit déclarée mais heure en pleine journée
